exact_group_id,normalized_text,representative_comment_text,n_comments,n_unique_accounts,n_unique_videos,n_unique_brands,n_actor_types,actor_types,actor_pair_scope,accounts,platform_usernames,comment_ids,video_ids,video_urls,brands,hcc_ids,contains_community_actor,contains_mass_actor,contains_lcn_edge_account_pair,presentation_eligible
EXACT_GROUP_00234,btul,btul,3,3,2,1,2,Individual Actor;Mass Actor,Individual–Individual;Mass–Individual,MASS_4e60f98ac26b;cellynstore_;dicannnns,cellynstore_;dicannnns;shdysidee,7224159050312106779;7314130787081831173;7365812238970176262,7194330759329631514;7235406683676167430,https://www.tiktok.com/@cellynstore_/video/7235406683676167430?_r=1&_t=ZS-9701gToMRNv;https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz,The Originote,,False,True,False,True
EXACT_GROUP_00235,buat kulit sensitiv dan oil bisa gak?,buat kulit sensitiv dan oil bisa gak?,2,1,2,1,1,Mass Actor,Mass–Mass,MASS_1b0a9d4e6bd8,trullyre_,7366943595586339590;7366943598234125061,7145783136914296090;7258280563352587526,https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y;https://www.tiktok.com/@lookatmeeh__/video/7258280563352587526?_r=1&_t=ZS-977UFiP0TS6,The Originote,,False,True,False,False
EXACT_GROUP_00236,buat umur berapa,buat umur berapa,3,3,3,2,1,Mass Actor,Mass–Mass,MASS_2e291bf4dc12;MASS_756dac48b7ec;MASS_c39903fa5aee,benci184;dissdwiyy;zazkia4130,7199569598077092635;7373510998327558917;7406598703820342021,7122773893844061466;7167562475641048347;7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm;https://www.tiktok.com/@notforsheil/video/7167562475641048347?_r=1&_t=ZS-977Ufvqeo8w;https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4,Maryame;The Originote,,False,True,False,True
EXACT_GROUP_00237,butuh jujur gk mau kemakan iklan,butuh jujur gk mau kemakan iklan,2,1,2,1,1,Mass Actor,Mass–Mass,MASS_75406215a586,bilgetds,7405248079086437126;7405248170496000773,7284446766534102277;7340938843190725893,https://www.tiktok.com/@faniabsaa/video/7284446766534102277?_r=1&_t=ZS-9707DfFuSW1;https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z,Daviena,,False,True,False,False
EXACT_GROUP_00238,byzoe dok,byzoe dok,6,6,1,1,1,Mass Actor,Mass–Mass,MASS_2610a37c2ef4;MASS_283a26327f79;MASS_5721f12b4ece;MASS_692c65ae892f;MASS_8085853bbd24;MASS_a9629240e1cc,badratunnafis561;bungaal55;ern4sa;nur.mustika.sari;nyai_rohmiati;zoevana,7428514630362071813;7428575027492553478;7428606803442828050;7428614701816529681;7428757203828556551;7430839839955026694,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00239,cakep,cakep,7,7,4,2,1,Mass Actor,Mass–Mass,MASS_717c6ed60edb;MASS_777c61d4c0df;MASS_8ebd199c3b5e;MASS_bf5049a4a069;MASS_c5f7bd14aa88;MASS_d94d8e912770;MASS_eabc3861e748,asepwardani1;autocollection88;maskiwi123;originoteshop;rstore083;skincarepilihanku8;stokmelimpah,7197465037236716314;7199527274536944411;7232691759959638811;7234529610481337093;7245139264181109509;7254586788240114437;7390382442047406853,7122773893844061466;7167562475641048347;7194330759329631514;7385065641595653382,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz;https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm;https://www.tiktok.com/@notforsheil/video/7167562475641048347?_r=1&_t=ZS-977Ufvqeo8w;https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4,Maryame;The Originote,,False,True,False,True
EXACT_GROUP_00240,camile dok,camile dok,4,4,1,1,1,Mass Actor,Mass–Mass,MASS_2857fc628aaf;MASS_a623c0e962f8;MASS_c38ad669862f;MASS_cf87f7d96cdc,cikalputriiii;mutimutia.05;rbgstore2;wilskys,7428506932811629317;7428525817111970566;7429144252851258117;7429330753366360838,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00241,camille dok,Camille dok,8,8,1,1,1,Mass Actor,Mass–Mass,MASS_0eeda908900b;MASS_3b9a8bea25df;MASS_4d6cf93c0ae7;MASS_52f1d03a3f4d;MASS_7391691b9a43;MASS_8e8787203c03;MASS_a01ae4cb50d7;MASS_dda15ab20cd5,4urpage20;cecilltrilili;honey17tiw;milkisses.66;rskanyyy;sitinuranisa82;syifana.i.f20;ulislubis,7428449380179182341;7428453874069619461;7428458222091174662;7428504664574837522;7428533713992975109;7429155353901761285;7429686326729343761;7430018895002125062,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00242,camille dokkk,Camille dokkk,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_29d879b3f820;MASS_c6dcc1331bc4,bunabeautystudio;lenyviany_,7428724644909941510;7428787352048599814,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,False
EXACT_GROUP_00243,camille dong dok,camille dong dok,3,3,1,1,1,Mass Actor,Mass–Mass,MASS_4c91823ceba6;MASS_a37b2e4520e6;MASS_b078c7b4d516,bbymasr;nabilark_;syifallovee,7428459088185803525;7430615054481507077;7433004015267496710,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00244,can beauty dok,Can beauty dok,4,4,1,1,1,Mass Actor,Mass–Mass,MASS_2ad2efe31444;MASS_3bea0802fc8a;MASS_738e1b075021;MASS_79689b243917,aiiiiiiiiiiiii84;deby_tommy;elrumiiiiikuu;jihaaanp99,7428448417325794054;7428520196921017089;7430698925243335432;7442197395355583239,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00245,cantik,cantik,6,6,4,3,2,Community Actor;Mass Actor,Community–Mass;Mass–Mass,MASS_00ddc61e4dbe;MASS_7d795dca7753;MASS_ab2abf4d1179;MASS_c103987b27eb;MASS_f54fff679b01;bestieku_ct74574,bestieku_ct74574;cecevederica;fitrianyabie1;mursidah0813;ulinlaposi_07;user5233302352581,7146529520320758555;7285693567275172614;7285864269328188166;7286412305986241286;7377628480567526149;7389655476613612294,7145783136914296090;7284446766534102277;7376604456818920709;7385065641595653382,https://www.tiktok.com/@faniabsaa/video/7284446766534102277?_r=1&_t=ZS-9707DfFuSW1;https://www.tiktok.com/@irnaayu27/video/7376604456818920709?_r=1&_t=ZS-977bv4gpWsb;https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y;https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,Daviena;Maryame;The Originote,74,True,True,False,True
EXACT_GROUP_00246,cantik banget kak,cantik banget kak,2,2,2,2,1,Mass Actor,Mass–Mass,MASS_223a680f4627;MASS_6010c41b7971,algifari0572;glowandbeauty1,7139163195150861082;7499839409731797778,7122773893844061466;7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm;https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4,Maryame;The Originote,,False,True,False,True
EXACT_GROUP_00247,cara pake nya,cara pake nya,2,2,2,2,1,Mass Actor,Mass–Mass,MASS_3083f336a00e;MASS_671bce718473,bilqisss003;putricahaya1001,7225857940570161946;7350318738849350405,7194330759329631514;7340938843190725893,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz;https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z,Daviena;The Originote,,False,True,False,True
EXACT_GROUP_00248,cara pakenya gimana,cara pakenya gimana,2,2,2,1,2,Community Actor;Mass Actor,Community–Mass,MASS_f41a9f00f8a3;beautyaddict_ct7716,beautyaddict_ct7716;zikrilhaqim,7213282395700036379;7262614175997707013,7194330759329631514;7242204399928593669,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz;https://www.tiktok.com/@namicwn_/video/7242204399928593669?_r=1&_t=ZS-9701v2mMfZa,The Originote,18,True,True,False,True
EXACT_GROUP_00249,carismalux dok,carismalux dok,15,15,1,1,1,Mass Actor,Mass–Mass,MASS_0607491f66f4;MASS_12ce76df59e0;MASS_15a350bbd2d3;MASS_1cadd516ed65;MASS_4bf016505888;MASS_4d3060f081a2;MASS_58b79b8e8876;MASS_71aeefe28b8c;MASS_805f57513e83;MASS_8bab8984ba62;MASS_8d747f4ba12a;MASS_902689e63e2b;...(+3),ayuu4y_;cclte00021;dewizenn;dwi181093;iin_1003;ikhaa279_;mamanya_syela98;noerhalimah964;omgswist_;punyaslumbitz;ratna_sari37;riyantiyanti3962;...(+3),7428441048916247302;7428442175275582214;7428443196068610822;7428443452285616902;7428444957499491092;7428445818976256774;7428474302444520198;7428493186567471877;7428514754471707398;7428725540314284806;7428742607705490182;7428761418620863238;...(+3),7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00250,carismalux dong dok,carismalux dong dok,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_0d83ed4b169b;MASS_f6b62162d85b,herliyanti484;raytamaalgifari,7428746211472474885;7428801477089231622,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00251,cek calones dok,cek calones dok,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_76b56cc1d62b;MASS_a45cf75098f3,nilam.sari159;nurhayati80117,7428668235657528081;7429171245742981894,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00252,cek dm,cek dm,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_c2483743a59f;MASS_f0191c08eab3,moonmusee60;ratisasurawidya,7468178785616413447;7483919629510918917,7430007251076697350,https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0,Maryame,,False,True,False,False
EXACT_GROUP_00253,cek dm kak,Cek dm kak,2,2,2,2,1,Mass Actor,Mass–Mass,MASS_116d847b4868;MASS_8e656f4da8f0,safana0602;ya0dadeh,7361369153956217606;7466605920437469970,7262186413284822277;7340938843190725893,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT;https://www.tiktok.com/@juliadoang08/video/7340938843190725893?_r=1&_t=ZS-970Ev8Asl4Z,Daviena;Maryame,,False,True,False,False
EXACT_GROUP_00254,cek harga,cek harga,6,6,5,2,2,Community Actor;Mass Actor,Community–Community;Community–Mass;Mass–Mass,MASS_84442eea46bb;MASS_8980eff2381d;MASS_8d6f09d990cc;MASS_9205bca8d090;skinlover_ip9713;skintok_ct98906,_mommybrava;dinica488;mbaamooy;monicaazman;skinlover_ip9713;skintok_ct98906,7188501489102029574;7314892219084014341;7387580736977142534;7418957606637962005;7423715042476081926;7424030853266834182,7182401543491128602;7312025661835578629;7378347819268082950;7418514646698642693;7421364555957275910,https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X;https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS;https://www.tiktok.com/@maryame.official/video/7421364555957275910?_r=1&_t=ZS-977UipTvK8V;https://www.tiktok.com/@mimiaudmua/video/7418514646698642693?_r=1&_t=ZS-977UpdmV9X8;https://www.tiktok.com/@susiyuliani30/video/7182401543491128602?_r=1&_t=ZS-977UoX2jLJ2,Daviena;Maryame,53;86,True,True,False,True
EXACT_GROUP_00255,cek harga kk,cek harga kk,5,5,3,1,2,Community Actor;Mass Actor,Community–Mass;Mass–Mass,MASS_248dfd8bfc02;MASS_3c9f98d5b8e0;MASS_867463938a1c;MASS_adf2d5d0b221;glowingid_ct69471,ana2987654321;fadlullahsugara;glowingid_ct69471;stt8h9;zherani,7364695288826757893;7376919478095971077;7388704655277933318;7400731379560628998;7417072117940208390,7361323225038540037;7363584993148357894;7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG;https://www.tiktok.com/@mayhapid2/video/7363584993148357894?_r=1&_t=ZS-977UjZATiFU;https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,Maryame,130,True,True,False,True
EXACT_GROUP_00256,cek keranjang kuning aku kaka 😍😍,cek keranjang kuning aku kaka 😍😍,2,1,1,1,1,Individual Actor,Individual–Individual,mimiaudmua,mimiaudmua,7468993112879563528;7468993896027636487,7418514646698642693,https://www.tiktok.com/@mimiaudmua/video/7418514646698642693?_r=1&_t=ZS-977UpdmV9X8,Maryame,,False,False,False,False
EXACT_GROUP_00257,cek keranjang kuning kak,cek keranjang kuning kak,2,2,2,2,1,Individual Actor,Individual–Individual,dicannnns;mimiaudmua,dicannnns;mimiaudmua,7217647206026248986;7468993420582568712,7194330759329631514;7418514646698642693,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz;https://www.tiktok.com/@mimiaudmua/video/7418514646698642693?_r=1&_t=ZS-977UpdmV9X8,Maryame;The Originote,,False,False,False,True
EXACT_GROUP_00258,cek keranjang kuning kaka😍😍,cek keranjang kuning kaka😍😍,2,1,1,1,1,Individual Actor,Individual–Individual,mimiaudmua,mimiaudmua,7468995366647399175;7468995785125741319,7418514646698642693,https://www.tiktok.com/@mimiaudmua/video/7418514646698642693?_r=1&_t=ZS-977UpdmV9X8,Maryame,,False,False,False,False
EXACT_GROUP_00259,cek putri glow dok,cek putri glow dok,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_21f9049af1d2;MASS_82a3f6d9cc73,raany03;zea4020,7429163502864483089;7429482200624349957,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00260,cek starlite dok,cek starlite dok,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_1f14cedfbbab;MASS_cf8245d07f4f,leny.amoy5;phiyataheer,7428441439602426632;7428476294674989829,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00261,celo dong dok,celo dong dok,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_1fc345d9033d;MASS_27ca514a4f6b,anifalarohadi;irmayunita5155,7428727959177380614;7429239094549644050,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00262,chalonese dok,chalonese dok,3,3,1,1,1,Mass Actor,Mass–Mass,MASS_2c2c2f0f92b9;MASS_60f2ef49710e;MASS_b410b6908cbe,la_1699;ucergs;user24071994,7428543091264537350;7429152605509452549;7430001987469705989,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00263,charismalux,Charismalux,3,3,1,1,1,Mass Actor,Mass–Mass,MASS_358a62cf57b1;MASS_68f270a9776c;MASS_9f227d8ea67a,rtnaye0;siska.dewi788;tahubaksowowangsana,7428816778305012488;7428850686617993990;7429251544775099142,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00264,charismalux dok,charismalux dok,30,30,1,1,1,Mass Actor,Mass–Mass,MASS_0d7b6ac15a23;MASS_247dc0a5595c;MASS_2c3b85864a0d;MASS_2ccf1ff68c0c;MASS_2f9d9d7421d2;MASS_49f562e9760a;MASS_55c0cb158441;MASS_5e123a376aa7;MASS_7199678e0cef;MASS_74842ce8fb77;MASS_757c681986e7;MASS_7b0d56a73722;...(+18),anindhaswari09;arizqizp02;azalea5736;dilanad.dila;faizahjhubeck;girl_picses;hotrinarina;iamwijiii;ig.tanmulan_;inggrid.natasya;iphaocoy283;mama_suci127;...(+18),7428440465270620935;7428440982658466566;7428444434469552902;7428457573215568645;7428462794125132550;7428465034193814290;7428475306174563078;7428486280244101908;7428488001120518917;7428495048999109394;7428524969589900037;7428539552144311045;...(+18),7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00265,charismalux dok plis,charismalux dok plis,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_1a875782e7c9;MASS_e287a49e6f09,bunzegemoy28;dienaajaa,7428530033730290453;7429256145850172166,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00266,charismalux dokk,charismalux dokk,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_25a6a0634f06;MASS_91ed28f5e3ec,devipurwatie;rianadsfra,7428588609949467398;7429965432838292230,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,False
EXACT_GROUP_00267,charismalux dokkkk,Charismalux dokkkk,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_aca4320bd526;MASS_da1bf111364b,sucitadr;vthaatkasari,7428615151627272966;7430998083183624965,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,False
EXACT_GROUP_00268,charismalux dok🙏,CHARISMALUX DOK🙏,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_968efbd24a7f;MASS_face0f073384,_rianisutini;iniermi_,7428773383414268677;7429150086351700741,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,False
EXACT_GROUP_00269,charismalux dong dok,charismalux dong dok,7,7,1,1,2,Community Actor;Mass Actor,Community–Mass;Mass–Mass,MASS_299eac1708f5;MASS_74678467d5de;MASS_95582ea67c29;MASS_9922cd594cad;MASS_9954f7dbad17;MASS_d49ebf9dd2d3;beautyaddict_ct10959,_istrisahmu;_sft.nanda;beautyaddict_ct10959;cimmh;cryyyyy225;cuinsss;viafebriyana160220,7428445031134446342;7428558296321475334;7428587313376559878;7428737084045722374;7428899141205574408;7429198859882054405;7429509207056319238,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,14,True,True,False,True
EXACT_GROUP_00270,charismalux skincare dok,charismalux skincare dok,2,2,1,1,1,Mass Actor,Mass–Mass,MASS_8e7440b6e8db;MASS_d972f954cb0f,punyapribadi_;tiafitriasih,7428732078651392775;7429130236712108805,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,Maryame,,False,True,False,True
EXACT_GROUP_00271,ck hrga ka,ck hrga ka,2,2,2,2,1,Mass Actor,Mass–Mass,MASS_bd71ea2908f6;MASS_ecccb0554bb9,bhiiibhii;ninaamaelani,7388439666264032005;7422469146581386002,7385065641595653382;7389110955214490886,https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub;https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,Daviena;Maryame,,False,True,False,False
