group_rank,cluster_id,n_comments,n_accounts,n_videos,n_brands,n_pair_edges_observed,possible_pair_count,edge_density,min_pair_similarity,mean_pair_similarity,max_pair_similarity,cluster_cohesion,cluster_quality_flag,generic_comment_share,very_short_comment_share,similarity_categories,primary_similarity_category,actor_pair_types,actor_types,network_positions,brands,video_ids,video_urls,hcc_ids,representative_comment_texts,dominant_normalized_texts,contains_community_actor,contains_mass_actor,contains_individual_actor,contains_community_mass_lcn_edge,contains_pre_lcn_multi_evidence,presentation_eligible,screenshot_eligible,screenshot_priority_score
1113,SIM_CLUSTER_00747,3,1,1,1,3,3,1.0,0.9064859301071501,0.9227639763826868,0.9478011439080066,0.9064859301071501,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT;HIGH_SIMILARITY,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Maryame,7262186413284822277,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT,,ada yg mau gntiin cream maryame aku gak lgi busui soalnya || ada yang mau gntiin cream maryame aku gak lagi busui soalnya || ada yang mau gntiin cream maryame aku gak LG busui soalnya,ada yg mau gntiin cream maryame aku gak lgi busui soalnya || ada yang mau gntiin cream maryame aku gak lagi busui soalnya || ada yang mau gntiin cream maryame aku gak lg busui soalnya,False,True,False,False,False,False,False,5.039721
1114,SIM_CLUSTER_00757,3,1,1,1,2,3,0.666667,0.9098277831592962,0.9154505516979515,0.9210733202366068,0.9098277831592962,SAME_ACCOUNT_ONLY,0.0,0.333333,NEAR_EXACT;HIGH_SIMILARITY,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Daviena,7596239649517899016,https://www.tiktok.com/@melvinahusyanti96/photo/7596239649517899016?_r=1&_t=ZS-978hb5OS1Tz,,I’m sorry pppppppppppppppppppppp🥺pppp || Ppppppp🥺ppp🥺pppppppppppppppppppp🥺pp || Ppppppp🥺pppppppppp,i’m sorry pppppppppppppppppppppp🥺pppp || ppppppp🥺ppp🥺pppppppppppppppppppp🥺pp || ppppppp🥺pppppppppp,False,True,False,False,False,False,False,5.039721
1115,SIM_CLUSTER_00799,2,1,1,1,1,1,1.0,0.9482346437804472,0.9482346437804472,0.9482346437804472,0.9482346437804472,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Individual–Individual,Individual Actor,Outside LCN,Maryame,7182401543491128602,https://www.tiktok.com/@susiyuliani30/video/7182401543491128602?_r=1&_t=ZS-977UoX2jLJ2,,Klik di vidio ini || Klik si vidio ini,klik di vidio ini || klik si vidio ini,False,False,True,False,False,False,False,5.039721
1116,SIM_CLUSTER_00807,2,1,1,1,1,1,1.0,0.9714608614699339,0.9714608614699339,0.9714608614699339,0.9714608614699339,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,The Originote,7188119070884056347,https://www.tiktok.com/@theoriginote/video/7188119070884056347?_r=1&_t=ZS-9701SLa3cpE,,"hyalu c sm ajh vit c serumnya kan? nah pemakaianny barier kit "" FW- TOner- serum- moist -hyalu C-ss gitu bukan?? || @USER Nafeeza A.: hyalu c sm ajh vit c serumnya kan? nah pemakaianny barier kit "" FW- TOner- serum- moist -hyalu C-ss gitu bukan??","hyalu c sm ajh vit c serumnya kan? nah pemakaianny barier kit "" fw- toner- serum- moist -hyalu c-ss gitu bukan? || @delisha nafeeza a.: hyalu c sm ajh vit c serumnya kan? nah pemakaianny barier kit "" fw- toner- serum- moist -hyalu c-ss gitu bukan?",False,True,False,False,False,False,False,5.039721
1117,SIM_CLUSTER_00808,2,1,1,1,1,1,1.0,0.9707357111828488,0.9707357111828488,0.9707357111828488,0.9707357111828488,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Individual–Individual,Individual Actor,Outside LCN,The Originote,7194330759329631514,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz,,Bisa pake yg acne b5 kak || bisa pake acne b5 kak,bisa pake yg acne b5 kak || bisa pake acne b5 kak,False,False,True,False,False,False,False,5.039721
1118,SIM_CLUSTER_00824,2,1,1,1,1,1,1.0,0.9339311535805626,0.9339311535805626,0.9339311535805626,0.9339311535805626,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Azarine,7185096421220158747,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3,,toner ya apa yg KK pake || pake toner apa yg KK pake,toner ya apa yg kk pake || pake toner apa yg kk pake,False,True,False,False,False,False,False,5.039721
1119,SIM_CLUSTER_00832,2,1,1,1,1,1,1.0,0.9846906174479502,0.9846906174479502,0.9846906174479502,0.9846906174479502,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Individual–Individual,Individual Actor,Outside LCN,The Originote,7194330759329631514,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz,,minimal 14 thn kak || minimal 14 thn,minimal 14 thn kak || minimal 14 thn,False,False,True,False,False,False,False,5.039721
1120,SIM_CLUSTER_00917,2,1,1,1,1,1,1.0,0.9350567615666275,0.9350567615666275,0.9350567615666275,0.9350567615666275,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Daviena,7312025661835578629,https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS,,best cleansing balm buat kulit sensitif kk || cleansing balm buat kulit sensitif,best cleansing balm buat kulit sensitif kk || cleansing balm buat kulit sensitif,False,True,False,False,False,False,False,5.039721
1121,SIM_CLUSTER_00928,2,1,1,1,1,1,1.0,0.9477025593721757,0.9477025593721757,0.9477025593721757,0.9477025593721757,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Daviena,7312025661835578629,https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS,,abis pake sleeping mask retinol ini lanjut pake moist skintific boleh ga kak? apa gausa pake moist lg || abis pake sleeping mask retinol ini lanjut pake moist skintific boleh ga kak? apa mending gausa pake moist lg,abis pake sleeping mask retinol ini lanjut pake moist skintific boleh ga kak? apa gausa pake moist lg || abis pake sleeping mask retinol ini lanjut pake moist skintific boleh ga kak? apa mending gausa pake moist lg,False,True,False,False,False,False,False,5.039721
1122,SIM_CLUSTER_00988,2,1,1,1,1,1,1.0,0.9892059835229656,0.9892059835229656,0.9892059835229656,0.9892059835229656,SAME_ACCOUNT_ONLY,0.0,0.5,NEAR_EXACT,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Daviena,7313744314927041797,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9,,langsung brutusan kak || langsung brutusan,langsung brutusan kak || langsung brutusan,False,True,False,False,False,False,False,5.039721
1123,SIM_CLUSTER_00989,2,1,1,1,1,1,1.0,0.9871571695899607,0.9871571695899607,0.9871571695899607,0.9871571695899607,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Individual–Individual,Individual Actor,Outside LCN,Azarine,7327630114282573061,https://www.tiktok.com/@afikarrhnur/video/7327630114282573061?_r=1&_t=ZS-977QMH6uaMn,,"kak coba lihat konten nya dr. @USER Derma Express /@USER. gio | Skincare Educator di situ di jelasin kalau purging bisa terjadi ,tapi juga harus memperhatikan frekuensi dan dosis yg di pakai || k coba lihat konten nya dr. @USER Derma Express /@USER. gio | Skincare Educator di situ di jelasin kalau purging bisa terjadi ,tapi juga harus memperhatikan frekuensi & dosis yg d pakai","kak coba lihat konten nya dr. @angel derma express /@dr. gio | skincare educator di situ di jelasin kalau purging bisa terjadi ,tapi juga harus memperhatikan frekuensi dan dosis yg di pakai || k coba lihat konten nya dr. @angel derma express /@dr. gio | skincare educator di situ di jelasin kalau purging bisa terjadi ,tapi juga harus memperhatikan frekuensi & dosis yg d pakai",False,False,True,False,False,False,False,5.039721
1124,SIM_CLUSTER_01020,2,1,1,1,1,1,1.0,0.9539065835898268,0.9539065835898268,0.9539065835898268,0.9539065835898268,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Maryame,7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,,harga ny berpa k || mau kk berpa harga ny k,harga ny berpa k || mau kk berpa harga ny k,False,True,False,False,False,False,False,5.039721
1125,SIM_CLUSTER_01059,2,1,1,1,1,1,1.0,0.9314333223848826,0.9314333223848826,0.9314333223848826,0.9314333223848826,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Daviena,7378347819268082950,https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X,,"@USER: aku pl kk, kepake 2 kali 180 boleh nego retinol+moist nya || @USER: aku pl kk, kepake 2 kali 160 boleh nego retinol+moist nya","@18: aku pl kk, kepake 2 kali 180 boleh nego retinol+moist nya || @18: aku pl kk, kepake 2 kali 160 boleh nego retinol+moist nya",False,True,False,False,False,False,False,5.039721
1126,SIM_CLUSTER_01158,2,1,1,1,1,1,1.0,0.9754083780959515,0.9754083780959515,0.9754083780959515,0.9754083780959515,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,dok yu cun mei lokal dok dri@Cressindo Official dok please dok 🥹🥹🥹🥹🥹🙏🏻🙏🏻🙏🏻 || dok yu cun mei lokal dok dri @USER Official Official dok please dok 🥹🥹🥹🥹🥹🙏🏻🙏🏻🙏🏻,dok yu cun mei lokal dok dri@cressindo official dok please dok 🥹🥹🥹🥹🥹🙏🏻🙏🏻🙏🏻 || dok yu cun mei lokal dok dri @cressindo official official dok please dok 🥹🥹🥹🥹🥹🙏🏻🙏🏻🙏🏻,False,True,False,False,False,False,False,5.039721
1127,SIM_CLUSTER_01212,2,1,1,1,1,1,1.0,0.9210848936761957,0.9210848936761957,0.9210848936761957,0.9210848936761957,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,Dok tolong cek jg scincare CHARISMALUX || @USER: Dok tolong cek jg scincare CHARISMALUX,dok tolong cek jg scincare charismalux || @ikhaaprilyanti: dok tolong cek jg scincare charismalux,False,True,False,False,False,False,False,5.039721
1128,SIM_CLUSTER_01228,2,1,1,1,1,1,1.0,0.9360004705681795,0.9360004705681795,0.9360004705681795,0.9360004705681795,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,cek dinda skincare kak || dinda skincare coba cek,cek dinda skincare kak || dinda skincare coba cek,False,True,False,False,False,False,False,5.039721
1129,SIM_CLUSTER_01272,2,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,boga skincare dok || bogata skincare dok,boga skincare dok || bogata skincare dok,False,True,False,False,False,False,False,5.039721
1130,SIM_CLUSTER_01275,2,1,1,1,1,1,1.0,0.959306208884618,0.959306208884618,0.959306208884618,0.959306208884618,SAME_ACCOUNT_ONLY,0.0,0.5,NEAR_EXACT,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,@USER || bagus ya ini @USER,@sofia_rahman || bagus ya ini @sofia_rahman,False,True,False,False,False,False,False,5.039721
1131,SIM_CLUSTER_01366,2,1,1,1,1,1,1.0,0.9374291913207098,0.9374291913207098,0.9374291913207098,0.9374291913207098,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,dok coba produk @USER pasa @USER glow Official || @USER pasa @USER glow Official,dok coba produk @mak pasa @2bee glow official || @mak pasa @2bee glow official,False,True,False,False,False,False,False,5.039721
1132,SIM_CLUSTER_01373,2,1,1,1,1,1,1.0,0.9270859655873587,0.9270859655873587,0.9270859655873587,0.9270859655873587,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Individual–Individual,Individual Actor,Outside LCN,Maryame,7429265515434036485,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,,daycreamnya aja kalau aku kak || aku daycreamnya aja kak,daycreamnya aja kalau aku kak || aku daycreamnya aja kak,False,False,True,False,False,False,False,5.039721
1133,SIM_CLUSTER_01378,2,1,1,1,1,1,1.0,0.9854740447411553,0.9854740447411553,0.9854740447411553,0.9854740447411553,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Maryame,7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,,KK kalau beli cuman 1 gmna k || KK kalau beli nya cuman 1 gmna k,kk kalau beli cuman 1 gmna k || kk kalau beli nya cuman 1 gmna k,False,True,False,False,False,False,False,5.039721
1134,SIM_CLUSTER_01379,2,1,1,1,1,1,1.0,0.9933687981886375,0.9933687981886375,0.9933687981886375,0.9933687981886375,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Maryame,7424146834534239493,https://www.tiktok.com/@mputrizahro/video/7424146834534239493?_r=1&_t=ZS-977UpyoFBWq,,"kk sama yang aq rasakan bentol, gatel, kering n agak panas ini aq msh lanjutin penasaran soalnya tp takut jg.. kk bagaimana skrg apa msh lanjut sekarang atau sudah berenti.. aku malah beli 2paket lg.. ini baru 1 paket yg apagi uda mau habis tp tetap msh gatel yg cream malam masih banyak krn sminggu cuma dpke 3x sja.. yg lain bagaimana yaaa testinya dong dsni || @USER:kk sama yang aq rasakan bentol, gatel, kering n agak panas ini aq msh lanjutin penasaran soalnya tp takut jg.. kk bagaimana skrg apa msh lanjut sekarang atau sudah berenti.. aku malah beli 2paket lg.. ini baru 1 paket yg apagi uda mau habis tp tetap msh gatel yg cream malam masih banyak krn sminggu cuma dpke 3x sja.. yg lain bagaimana yaaa testinya dong dsni","kk sama yang aq rasakan bentol, gatel, kering n agak panas ini aq msh lanjutin penasaran soalnya tp takut jg. kk bagaimana skrg apa msh lanjut sekarang atau sudah berenti. aku malah beli 2paket lg. ini baru 1 paket yg apagi uda mau habis tp tetap msh gatel yg cream malam masih banyak krn sminggu cuma dpke 3x sja. yg lain bagaimana yaaa testinya dong dsni || @sallu2810:kk sama yang aq rasakan bentol, gatel, kering n agak panas ini aq msh lanjutin penasaran soalnya tp takut jg. kk bagaimana skrg apa msh lanjut sekarang atau sudah berenti. aku malah beli 2paket lg. ini baru 1 paket yg apagi uda mau habis tp tetap msh gatel yg cream malam masih banyak krn sminggu cuma dpke 3x sja. yg lain bagaimana yaaa testinya dong dsni",False,True,False,False,False,False,False,5.039721
1135,SIM_CLUSTER_01393,2,1,1,1,1,1,1.0,0.9262037025828544,0.9262037025828544,0.9262037025828544,0.9262037025828544,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Individual–Individual,Individual Actor,Outside LCN,Maryame,7418514646698642693,https://www.tiktok.com/@mimiaudmua/video/7418514646698642693?_r=1&_t=ZS-977UpdmV9X8,,di keranjang akuu kak 😍 dijamin oriii😍 || cek keranjang aku kak 😍 dijamin oriii😍,di keranjang akuu kak 😍 dijamin oriii😍 || cek keranjang aku kak 😍 dijamin oriii😍,False,False,True,False,False,False,False,5.039721
1136,SIM_CLUSTER_01443,2,1,1,1,1,1,1.0,0.9556371893788511,0.9556371893788511,0.9556371893788511,0.9556371893788511,SAME_ACCOUNT_ONLY,0.0,0.0,NEAR_EXACT,NEAR_EXACT,Mass–Mass,Mass Actor,Outside LCN,Daviena,7596239649517899016,https://www.tiktok.com/@melvinahusyanti96/photo/7596239649517899016?_r=1&_t=ZS-978hb5OS1Tz,,"loh kak kan aku hanya mencontohkan, bahwa orng baik pasti selalu ada aja yang jahat || @USER i n t a: loh kak kan aku hanya mencontohkan, bahwa orng baik pasti selalu ada aja yang jahat","loh kak kan aku hanya mencontohkan, bahwa orng baik pasti selalu ada aja yang jahat || @s i n t a: loh kak kan aku hanya mencontohkan, bahwa orng baik pasti selalu ada aja yang jahat",False,True,False,False,False,False,False,5.039721
1137,SIM_CLUSTER_00684,3,3,1,1,2,3,0.666667,0.8524324187132128,0.8814690512603948,0.9105056838075767,0.8524324187132128,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.666667,HIGH_SIMILARITY,HIGH_SIMILARITY,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,YNK dok || ynk dong dok || dok cek YNK,ynk dok || ynk dong dok || dok cek ynk,False,True,False,False,False,False,False,4.732868
1138,SIM_CLUSTER_00711,3,3,1,1,2,3,0.666667,0.8664448359202782,0.8778016903457522,0.889158544771226,0.8664448359202782,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.666667,HIGH_SIMILARITY,HIGH_SIMILARITY,Mass–Mass,Mass Actor,Outside LCN,Maryame,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,,Nyoman dokk || dok coba nyoman skincare dok || nyoman dok,nyoman dokk || dok coba nyoman skincare dok || nyoman dok,False,True,False,False,False,False,False,4.732868
1139,SIM_CLUSTER_00770,2,2,2,2,1,1,1.0,0.8911078023643786,0.8911078023643786,0.8911078023643786,0.8911078023643786,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.5,HIGH_SIMILARITY,HIGH_SIMILARITY,Mass–Individual,Individual Actor;Mass Actor,Outside LCN,Maryame;The Originote,7129446710400601371;7418514646698642693,https://www.tiktok.com/@mimiaudmua/video/7418514646698642693?_r=1&_t=ZS-977UpdmV9X8;https://www.tiktok.com/@tiarach18/video/7129446710400601371?_r=1&_t=ZS-9701fw1pX2F,,dikeranjang kuning || dikeranjang kuning aku kka 😍😍😍,dikeranjang kuning || dikeranjang kuning aku kka 😍😍😍,False,True,True,False,False,False,False,4.647918
1140,SIM_CLUSTER_00792,2,2,2,2,1,1,1.0,0.8634672831216885,0.8634672831216885,0.8634672831216885,0.8634672831216885,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.5,HIGH_SIMILARITY,HIGH_SIMILARITY,Mass–Mass,Mass Actor,Outside LCN,Azarine;Maryame,7185096421220158747;7424146834534239493,https://www.tiktok.com/@fvajar_/video/7185096421220158747?_r=1&_t=ZS-97075OonDV3;https://www.tiktok.com/@mputrizahro/video/7424146834534239493?_r=1&_t=ZS-977UpyoFBWq,,exfoliasi kak || exfoliasi itu pakek apa ?,exfoliasi kak || exfoliasi itu pakek apa ?,False,True,False,False,False,False,False,4.647918
1141,SIM_CLUSTER_00817,2,2,2,2,1,1,1.0,0.8628871092284103,0.8628871092284103,0.8628871092284103,0.8628871092284103,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.5,HIGH_SIMILARITY,HIGH_SIMILARITY,Mass–Mass,Mass Actor,Outside LCN,Maryame;The Originote,7188119070884056347;7507827983269350661,https://www.tiktok.com/@dewihanijayanti/video/7507827983269350661?_r=1&_t=ZS-9702OSYYkz4;https://www.tiktok.com/@theoriginote/video/7188119070884056347?_r=1&_t=ZS-9701SLa3cpE,,b3 maksudnya || Maksudnya Flek ya kk,b3 maksudnya || maksudnya flek ya kk,False,True,False,False,False,False,False,4.647918
1142,SIM_CLUSTER_00880,2,2,2,1,1,1,1.0,0.8861804746275284,0.8861804746275284,0.8861804746275284,0.8861804746275284,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.5,HIGH_SIMILARITY,HIGH_SIMILARITY,Mass–Mass,Mass Actor,Outside LCN,Daviena,7284446766534102277;7421104723333483782,https://www.tiktok.com/@faniabsaa/video/7284446766534102277?_r=1&_t=ZS-9707DfFuSW1;https://www.tiktok.com/@yulyadew123/video/7421104723333483782?_r=1&_t=ZS-978hae1IR2W,,sukses selalu || Sukses selalu kakak,sukses selalu || sukses selalu kakak,False,True,False,False,False,False,False,4.647918
1143,SIM_CLUSTER_00899,2,2,2,2,1,1,1.0,0.8973808564296533,0.8973808564296533,0.8973808564296533,0.8973808564296533,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.5,HIGH_SIMILARITY,HIGH_SIMILARITY,Mass–Mass,Mass Actor,Outside LCN,Daviena;Maryame,7284446766534102277;7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh;https://www.tiktok.com/@faniabsaa/video/7284446766534102277?_r=1&_t=ZS-9707DfFuSW1,,kaka pake? || maaf kaka pake?,kaka pake? || maaf kaka pake?,False,True,False,False,False,False,False,4.647918
1144,SIM_CLUSTER_00903,2,2,2,2,1,1,1.0,0.8634431149791082,0.8634431149791082,0.8634431149791082,0.8634431149791082,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.5,HIGH_SIMILARITY,HIGH_SIMILARITY,Mass–Mass,Mass Actor,Outside LCN,Daviena;The Originote,7306081689422351622;7378347819268082950,https://www.tiktok.com/@dww.srtk/video/7306081689422351622?_r=1&_t=ZS-9701GJQuJW6;https://www.tiktok.com/@irnaayu27/video/7378347819268082950?_r=1&_t=ZS-977bzKce12X,,moisturizernya dong || Moisturizernya pakai apa kak ?,moisturizernya dong || moisturizernya pakai apa kak ?,False,True,False,False,False,False,False,4.647918
1145,SIM_CLUSTER_00904,2,2,2,2,1,1,1.0,0.8981716634722525,0.8981716634722525,0.8981716634722525,0.8981716634722525,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.5,HIGH_SIMILARITY,HIGH_SIMILARITY,Mass–Mass,Mass Actor,Outside LCN,Azarine;Daviena,7270117302614478086;7312025661835578629,https://www.tiktok.com/@asabelavvv/video/7270117302614478086?_r=1&_t=ZS-9706u4RZCe9;https://www.tiktok.com/@maharajasp8/video/7312025661835578629?_r=1&_t=ZS-9707B1CL1aS,,jangan kak kalo retinol || retinol jangan,jangan kak kalo retinol || retinol jangan,False,True,False,False,False,False,False,4.647918
1146,SIM_CLUSTER_00926,2,2,2,2,1,1,1.0,0.918465035791658,0.918465035791658,0.918465035791658,0.918465035791658,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.5,HIGH_SIMILARITY,HIGH_SIMILARITY,Individual–Individual,Individual Actor,Outside LCN,Daviena;The Originote,7235406683676167430;7313744314927041797,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9;https://www.tiktok.com/@cellynstore_/video/7235406683676167430?_r=1&_t=ZS-9701gToMRNv,,Juga bisa bangett || bisa bangett,juga bisa bangett || bisa bangett,False,False,True,False,False,False,False,4.647918
1147,SIM_CLUSTER_00929,2,2,2,2,1,1,1.0,0.8816333410773511,0.8816333410773511,0.8816333410773511,0.8816333410773511,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,0.0,0.5,HIGH_SIMILARITY,HIGH_SIMILARITY,Community–Mass,Community Actor;Mass Actor,HCC;Outside LCN,Daviena;The Originote,7242204399928593669;7313744314927041797,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9;https://www.tiktok.com/@namicwn_/video/7242204399928593669?_r=1&_t=ZS-9701v2mMfZa,14,toner kak || toner nya apa kak,toner kak || toner nya apa kak,True,True,False,False,False,False,False,4.647918
