username,n_comments,n_valid_text_comments,positive_count,neutral_count,negative_count,positive_ratio,neutral_ratio,negative_ratio,dominant_sentiment,avg_sentiment_confidence,is_hcc_member,community,primary_brand,brand_label_auto,brand_combo,brand_confidence,degree,weighted_degree,betweenness,narrative_similarity_level
zkfty08_____,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9798978865146637,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
chocolatos.259,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8081472516059875,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
pbwrk,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.9860949814319611,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
amiamirasr,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8831559419631958,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
euisrinadamayanti,2,2,1,1,0,0.5,0.5,0.0,Mixed,0.869001030921936,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
vina_mulyawatii,2,2,0,1,1,0.0,0.5,0.5,Mixed,0.9208646714687347,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
hikmahsafy,1,1,0,0,1,0.0,0.0,1.0,Negative,0.681769847869873,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
usy_1996,3,3,0,1,2,0.0,0.3333333333333333,0.6666666666666666,Negative,0.7162756323814392,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
sotobabath,4,4,0,4,0,0.0,1.0,0.0,Neutral,0.9947961121797562,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
guny_270823,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8811757564544678,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
fetriwulandari10,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.995296061038971,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dailyovaa,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9936057329177856,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ghe3ee__,2,2,1,1,0,0.5,0.5,0.0,Mixed,0.9284735918045044,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
beautyvibe_ct18973,3,3,0,3,0,0.0,1.0,0.0,Neutral,0.9288973609606425,True,46,The Originote,The Originote,The Originote + Daviena,Medium,6.0,4.5,0.0,Low
raaa_stecuu69,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.713695228099823,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ka.oktavy,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9536259770393372,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
__m4tchaa__,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9953433871269226,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
rohyatitan,1,1,0,0,1,0.0,0.0,1.0,Negative,0.627423107624054,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
skinclub_ct7577,3,3,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,Mixed,0.8650808731714884,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
syifa.syafitri,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9752830862998962,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
haii_uwiee,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9881529211997986,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
xy_tha1,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9896501302719116,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
alfanad_1,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.5191278457641602,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
hi.bla,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9950613379478455,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
khlrinaa_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9957386255264282,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
juliyanti.s,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9958557486534119,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dijahbahalap,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9721497297286987,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
juasachristiany7,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9488983750343323,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
pangg1l.ayy,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9531880617141724,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
sunggokonghii,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8508509993553162,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
glowhunter_ct68859,3,3,0,3,0,0.0,1.0,0.0,Neutral,0.7411064704259237,True,46,The Originote,The Originote,The Originote + Daviena,Medium,6.0,4.5,0.0,Low
skinlover_cp2653,2,2,0,1,1,0.0,0.5,0.5,Mixed,0.8571969270706177,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kulitsehat_rp54793,3,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,Neutral,0.9025341669718424,True,34,Daviena,Daviena,Daviena + Maryame + The Originote,Medium,1.0,0.8035714285714286,0.0,Low
reviewjujur_ct84556,3,3,0,2,1,0.0,0.6666666666666666,0.3333333333333333,Neutral,0.8628395597139994,True,46,The Originote,The Originote,The Originote + Daviena,Medium,6.0,4.5,0.0,Low
mba_dar08,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9890340566635132,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dihsokasikwk,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9811835289001465,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
hi.itsdidi,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9967445135116577,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
celinazhu99,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9820498824119568,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
suhertifitriansyah,1,1,0,0,1,0.0,0.0,1.0,Negative,0.7362584471702576,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
aiim464,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9806837439537048,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
byhtglna.jgohh,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.996311604976654,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
sis_brina,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9812387228012085,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
munhawwww,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9891055226325989,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kasim6233,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9872276782989502,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dex.phezex,1,1,1,0,0,1.0,0.0,0.0,Positive,0.6932989358901978,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
erenn758,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9810263514518738,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
punyaayang171814,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9960970282554626,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
slstyaaa1,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.6634987592697144,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
am_tk8,1,1,0,0,1,0.0,0.0,1.0,Negative,0.8887702226638794,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
tika_kartika_12,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9956232905387878,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
user1138070673836,1,1,0,0,1,0.0,0.0,1.0,Negative,0.6887115836143494,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
riniamanda22,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9211260080337524,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
rittaaaa7,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.5884609818458557,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
deliasalsabila2,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9876762628555298,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kartika091,1,1,0,0,1,0.0,0.0,1.0,Negative,0.8904191851615906,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
husna_stor,1,1,1,0,0,1.0,0.0,0.0,Positive,0.8775118589401245,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
gfazu,1,1,0,0,1,0.0,0.0,1.0,Negative,0.8713549971580505,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
caylikemilo,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9922134280204773,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kulitsehat_cp140,3,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,Positive,0.9263672033945719,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
tira.missu9,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
prilna_3,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
bestieku_ct63780,3,3,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,Mixed,0.8933559656143188,True,46,The Originote,The Originote,The Originote + Daviena,Medium,6.0,4.5,0.0,Low
slvaarska,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
cok3844,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
mialrzqy,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ceritakan26,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
geraibulan,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
ainun8623,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
racun_ct19392,3,3,1,2,0,0.3333333333333333,0.6666666666666666,0.0,Neutral,0.953011671702067,True,46,The Originote,The Originote,The Originote + Daviena,Medium,6.0,4.5,0.0,Low
pinkyskyyy0,2,2,2,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
bgisbne,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kulitsehat_ct1117,3,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,Positive,0.8514166275660197,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
mchaitaa,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
mommykeysha,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
momreza3,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
itayuhyi18,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
adoresimjae,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
masmasb30,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kulitsehat_cp4045,2,2,1,1,0,0.5,0.5,0.0,Mixed,0.9658859074115753,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
yhaatia,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
sahidaa5656,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
reviewjujur_cp5107,2,2,1,0,1,0.5,0.0,0.5,Mixed,0.9621297121047974,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
cantik_ct6290,3,3,3,0,0,1.0,0.0,0.0,Positive,0.8071593642234802,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
mpettnee,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
dian.suryanto6,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
riyan_94.pkd,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
neng_achie,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9349061250686646,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
yaaaa.115,1,1,0,0,1,0.0,0.0,1.0,Negative,0.7419024705886841,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
didikasihh,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9795697331428528,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
utiutii_11,1,1,1,0,0,1.0,0.0,0.0,Positive,0.5113621354103088,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kunyil1017,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9853046536445618,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
anna56221,1,1,0,0,1,0.0,0.0,1.0,Negative,0.7684360146522522,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
xwawaw,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9907466173171997,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
fbbyputri_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.986335277557373,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
asepso997,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9467189908027649,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
tiarazr60,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9296706318855286,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kulitglowing_ct71939,3,3,0,1,2,0.0,0.3333333333333333,0.6666666666666666,Negative,0.8468295534451803,True,46,The Originote,The Originote,The Originote + Daviena,Medium,6.0,4.5,0.0,Low
shelli.lopaska,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9939253926277161,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
storyjian09,1,1,0,0,1,0.0,0.0,1.0,Negative,0.5283876061439514,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
gemoy5305,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9953462481498718,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
_ltfhmrv,4,4,1,3,0,0.25,0.75,0.0,Neutral,0.9580976814031601,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
olangimutttttts,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.9749050140380859,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
endangsusmyyati,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.976895809173584,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
_ddyya1,2,2,0,2,0,0.0,1.0,0.0,Neutral,0.837910920381546,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
lilbbr26,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.6250542402267456,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
i_ha_te_tik_tok_,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.528491735458374,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
kurnianey,2,2,0,1,1,0.0,0.5,0.5,Mixed,0.8391178250312805,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
yuliannn.a0,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8441866636276245,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
indah.rizki.indah,1,1,0,1,0,0.0,1.0,0.0,Neutral,0.8633291721343994,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
user4204452245738,1,1,0,0,1,0.0,0.0,1.0,Negative,0.9903407692909241,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
beautyvibe_ct8584,3,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,Positive,0.954878568649292,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
sripurwaningsih6979,1,1,1,0,0,1.0,0.0,0.0,Positive,0.9772780537605286,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,,,,Non-HCC
