mass_username,hcc_id,shared_video_count,direct_reply_count,temporal_after_count,min_minutes_after_hcc,association_score,is_primary_association,mass_replies_to_hcc_count,hcc_replies_to_mass_count,median_minutes_after_hcc
queenkh4n__,132,1,0,0,,1,False,0,0,
cforcaya,132,1,0,0,,1,False,0,0,
skinbestie_rr3253,132,1,0,0,,1,False,0,0,
kulitglowing_rr1643,132,1,0,0,,1,False,0,0,
kulitglowing_rr5085,132,1,0,0,,1,False,0,0,
kulitsehat_rr9831,132,1,0,0,,1,False,0,0,
glowup_rr43590,132,1,0,0,,1,False,0,0,
skinbestie_ip7689,132,2,0,0,,2,False,0,0,
reviewjujur_rr9191,132,1,0,0,,1,False,0,0,
glowingid_rr70761,132,2,0,0,,2,False,0,0,
beautyaddict_rr68609,132,1,0,0,,1,False,0,0,
dearskin_rr16957,132,1,0,0,,1,False,0,0,
glowingid_rr66818,132,1,0,0,,1,False,0,0,
itsnhaell,180,1,0,0,,1,False,0,0,
odylazizah,180,1,0,0,,1,False,0,0,
user7362737913,180,1,0,0,,1,False,0,0,
shlvania,180,1,0,0,,1,False,0,0,
user092717327,180,1,0,0,,1,False,0,0,
shitarahsheen,180,1,0,0,,1,False,0,0,
dhrvstqye_,180,1,0,0,,1,False,0,0,
april_lilisa,180,1,0,0,,1,False,0,0,
wuttttt16,180,1,0,0,,1,False,0,0,
nengida010,180,1,0,0,,1,False,0,0,
dessyrenn,180,1,0,0,,1,False,0,0,
pudu911,180,1,0,0,,1,False,0,0,
nayyauliaa,180,1,0,0,,1,False,0,0,
novindaalraihan,180,1,0,0,,1,False,0,0,
dewiaprilianingtyas,180,1,0,0,,1,False,0,0,
nafi2727,180,2,0,0,,2,False,0,0,
djiwa_hantaranklaten,180,1,0,0,,1,False,0,0,
n_mila2,180,1,0,0,,1,False,0,0,
fiverambe,180,1,0,0,,1,False,0,0,
nadialy_,180,1,0,0,,1,False,0,0,
dwitadamayanti23,180,1,0,0,,1,False,0,0,
itsmrisa_,180,1,0,0,,1,False,0,0,
berjumpalagi,180,1,0,0,,1,False,0,0,
na0waa,180,1,0,0,,1,False,0,0,
retzuchan,180,1,0,0,,1,False,0,0,
yourex906,180,1,0,0,,1,False,0,0,
nabilars08,180,1,0,0,,1,False,0,0,
bogorteaa,180,1,0,0,,1,False,0,0,
fransiscafitri31,180,1,0,0,,1,False,0,0,
jurjok_04,180,1,0,0,,1,False,0,0,
brownccheese,180,1,0,0,,1,False,0,0,
glowup_cp9786,180,1,0,0,,1,False,0,0,
echaarrs,180,1,0,0,,1,False,0,0,
fairy7772,180,1,0,0,,1,False,0,0,
sha.rahma,180,1,0,0,,1,False,0,0,
mnatiprl_,180,1,0,0,,1,False,0,0,
cicanncyy,180,1,0,0,,1,False,0,0,
