username_norm,username,is_hcc_member,n_comments,evaluable_comments,coverage,positive_count,neutral_count,negative_count,uncertain_count,no text_count,negative_ratio,neutral_ratio,positive_ratio,dominant_sentiment
lindakn109,lindakn109,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lindakurnia21,lindakurnia21,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lindakusnandar7,lindakusnandar7,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lindalidiyawati29,lindalidiyawati29,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lindalinda1242,lindalinda1242,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lindamia27,lindamia27,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lindanovianaperma,lindanovianaperma,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lindapurmakzea,lindapurmakzea,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lindaratnasari222,lindaratnasari222,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lindaroth75,lindaroth75,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lindars97,lindars97,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lindasalminawati,lindasalminawati,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lindashine094,lindashine094,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lindasiregar509,lindasiregar509,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lindasweeteto,lindasweeteto,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lindavallent,lindavallent,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
lindlest_,lindlest_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lindvyn_,lindvyn_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ling.ling.real,ling.ling.real,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
ling4917,ling4917,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lingga1205,lingga1205,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
linggahijab,linggahijab,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
linggautami,linggautami,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lingling206,lingling206,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
lingling_anata,lingling_anata,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lingling_atha,lingling_atha,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
linikagamistaiwan,linikagamistaiwan,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
linmey018,linmey018,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
linnaa797,linnaa797,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
linotraraa2,linotraraa2,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
linspalspil,linspalspil,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lintaaa_,lintaaa_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lintang9933,lintang9933,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lintang_964,lintang_964,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lintangggdwn,lintangggdwn,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
linviko,linviko,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
linyuzhu96,linyuzhu96,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
liong1490,liong1490,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lipy.yy,lipy.yy,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
lira2.4,lira2.4,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lirahayuu,lirahayuu,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lirahdyniii,lirahdyniii,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
liraizahtulizz,liraizahtulizz,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lis.ilaliyah,lis.ilaliyah,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lis_endah,lis_endah,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lisa.bydharmony,lisa.bydharmony,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisa.gym06,lisa.gym06,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lisa.khairah,lisa.khairah,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisa.samud,lisa.samud,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisa65075,lisa65075,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisa_blackpunk,lisa_blackpunk,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisaa_rachma,lisaa_rachma,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisaartng,lisaartng,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisaquin04,lisaquin04,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisasherinasherin,lisasherinasherin,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisayalisaa,lisayalisaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisbethsiahaan1,lisbethsiahaan1,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lisbetsimbolon0,lisbetsimbolon0,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisda.lr,lisda.lr,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisda.sah,lisda.sah,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lisda193,lisda193,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisda_sai,lisda_sai,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
lisdaa28,lisdaa28,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisdasianaputriy,lisdasianaputriy,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisdrasijabat,lisdrasijabat,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
lish112,lish112,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
liska.nvt,liska.nvt,False,6,5,0.8333333333333334,0,4,1,1,0,0.2,0.8,0.0,Neutral
lisma4205,lisma4205,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
lisma_ikenmora,lisma_ikenmora,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lisma_piliang,lisma_piliang,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lismarita77,lismarita77,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
lismasari469,lismasari469,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisnacemutmut11,lisnacemutmut11,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisnakarlina0,lisnakarlina0,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisnamanullang1,lisnamanullang1,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisnamaulani2,lisnamaulani2,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisnawati7171,lisnawati7171,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisnawatilisnawa315,lisnawatilisnawa315,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lisnawidya8,lisnawidya8,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lisss.ly_,lisss.ly_,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lissuryani13,lissuryani13,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
listaaasr,listaaasr,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
listi.diarahayu,listi.diarahayu,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
listia1265,listia1265,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
listia_h6,listia_h6,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
listianingsimrl_,listianingsimrl_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
listiara501,listiara501,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
listyana293,listyana293,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
listyna17,listyna17,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
listynenden,listynenden,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisyadarma,lisyadarma,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
lisyahleo,lisyahleo,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lisyuan3,lisyuan3,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
litaaaa_2121,litaaaa_2121,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
litaaaaaaaaaaaaaaa_13,litaaaaaaaaaaaaaaa_13,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
litacaaaaaaaaa,litacaaaaaaaaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
litayukuko,litayukuko,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
litha1221,litha1221,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
litha_79,litha_79,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
lithacunda04,lithacunda04,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lithalolitha2,lithalolitha2,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
litlebabu2,litlebabu2,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
litlesmal,litlesmal,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
litt.bebee,litt.bebee,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
littebittle,littebittle,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
litthhyu22,litthhyu22,False,3,3,1.0,0,3,0,0,0,0.0,1.0,0.0,Neutral
little_girl7699,little_girl7699,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
littleacila,littleacila,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
littlebibeh,littlebibeh,False,2,2,1.0,0,1,1,0,0,0.5,0.5,0.0,Negative
littlebing85,littlebing85,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
littlebloom_id,littlebloom_id,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
littlegirlkhazz,littlegirlkhazz,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
littlehero145,littlehero145,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
littleluff,littleluff,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
littlesaniaaaaa,littlesaniaaaaa,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
littletaurussss,littletaurussss,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
liv_languangye,liv_languangye,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
live.your.lifebro,live.your.lifebro,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
livi.owh,livi.owh,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
liviaa_sunghoon,liviaa_sunghoon,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
liviaaoktamialamsyah,liviaaoktamialamsyah,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
liviefebrian1,liviefebrian1,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lixamustika,lixamustika,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
liy.0001,liy.0001,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
liya.syakila,liya.syakila,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
liya_8058,liya_8058,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
liyaa170203,liyaa170203,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
liyaaaa249,liyaaaa249,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
liyaalan,liyaalan,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
liyaaulia708,liyaaulia708,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
liyaayesa,liyaayesa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
liyaleftungun,liyaleftungun,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
liyanaads,liyanaads,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
liyanahezt,liyanahezt,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
liz_bayu,liz_bayu,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
liz_cute87,liz_cute87,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
liz_store.01,liz_store.01,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
liza_anggreni,liza_anggreni,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
liza_khaliza,liza_khaliza,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
lizacaniago63,lizacaniago63,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lizafebri320,lizafebri320,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lizahanim28,lizahanim28,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lizaniiiizanii666,lizaniiiizanii666,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lizasaloza,lizasaloza,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lizawati6221,lizawati6221,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lizo2605,lizo2605,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lkaristha,lkaristha,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
lkayy1sss,lkayy1sss,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
lksyshshka,lksyshshka,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lladysoffqueenegois,lladysoffqueenegois,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
llars23,llars23,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
llatifali,llatifali,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
llipous0,llipous0,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
llissep,llissep,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
llll1122330,llll1122330,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
llllliv25,llllliv25,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lllloo_13,lllloo_13,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lluuuuuuuuuuu,lluuuuuuuuuuu,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lmr0702,lmr0702,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lmrzqa,lmrzqa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lnasya.29,lnasya.29,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lnd.mr_,lnd.mr_,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
lnda_sy,lnda_sy,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lndaa066,lndaa066,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lndlstryyyyy,lndlstryyyyy,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
loading_412,loading_412,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lockbok,lockbok,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
loey9201,loey9201,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lofitapramayana,lofitapramayana,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lohaphiy,lohaphiy,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lojearerosie,lojearerosie,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lola_olshop534,lola_olshop534,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lolalolee33,lolalolee33,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lolipoxx_,lolipoxx_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
loliyppiih,loliyppiih,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lololondo6895,lololondo6895,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lolopoooppp,lolopoooppp,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
lolypop0917,lolypop0917,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lonny7414,lonny7414,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
look_phuphu,look_phuphu,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lookatme_627,lookatme_627,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lookatmeeh__,lookatmeeh__,False,15,14,0.9333333333333333,5,9,0,1,0,0.0,0.6428571428571429,0.35714285714285715,Neutral
loooplllyyy_,loooplllyyy_,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
lopesss113,lopesss113,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lopezz1914,lopezz1914,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lopyuto_ot,lopyuto_ot,False,9,7,0.7777777777777778,2,5,0,2,0,0.0,0.7142857142857143,0.2857142857142857,Neutral
loqita_sr,loqita_sr,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
loraaaaaaaaaa4,loraaaaaaaaaa4,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
loralubalu,loralubalu,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lordkemanusiaan12,lordkemanusiaan12,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
loreal095,loreal095,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
lorentia20,lorentia20,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lorongwaktu46,lorongwaktu46,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
loser__503,loser__503,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lota.lota30,lota.lota30,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lottiehottieswurly,lottiehottieswurly,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lotttttt12,lotttttt12,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
lotusshaaaa,lotusshaaaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
louiskuya,louiskuya,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lourazie9,lourazie9,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
loutishlovetrc,loutishlovetrc,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
lov1ynn_,lov1ynn_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lovchocolatejhuly5712,lovchocolatejhuly5712,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
love.you.everydayy,love.you.everydayy,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
love_coffe23,love_coffe23,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
love_lynun.0,love_lynun.0,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
love_money0308,love_money0308,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lovee.mee69,lovee.mee69,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lovee19277,lovee19277,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
loveee452,loveee452,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
loveepiiphanyy,loveepiiphanyy,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
loveeteazzi,loveeteazzi,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
loveheart1324,loveheart1324,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
loveiraaa.ig,loveiraaa.ig,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lovelielight_,lovelielight_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lovelizzygrant210,lovelizzygrant210,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lovely.strwbrryyy,lovely.strwbrryyy,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lovely_girl31.5,lovely_girl31.5,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lovelyloveeu,lovelyloveeu,False,4,3,0.75,0,3,0,1,0,0.0,1.0,0.0,Neutral
lovelypink009,lovelypink009,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
lovelysugarrr_,lovelysugarrr_,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
lovesto038,lovesto038,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
loveyoutika,loveyoutika,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
loveyouuuu802,loveyouuuu802,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
loviepasha,loviepasha,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lovingmetawiin,lovingmetawiin,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lovlymputt0,lovlymputt0,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lovres10,lovres10,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lovvcamuu,lovvcamuu,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lovwiecy_,lovwiecy_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lowkkindy,lowkkindy,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
loypoly,loypoly,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lpyyaha,lpyyaha,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lq1608,lq1608,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lrbaridafamily,lrbaridafamily,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lrd_07,lrd_07,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
lsnaa_26,lsnaa_26,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lstrdsi,lstrdsi,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lstyli_,lstyli_,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
lsylsfy,lsylsfy,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lsyyanhaa,lsyyanhaa,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ltiva_,ltiva_,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
ltpa09,ltpa09,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lubna2436,lubna2436,False,2,2,1.0,0,0,2,0,0,1.0,0.0,0.0,Negative
lucannayah,lucannayah,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
luckyaripratamaputra9,luckyaripratamaputra9,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
luckynabila4,luckynabila4,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
luckysgirl12,luckysgirl12,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
luculucunya_,luculucunya_,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
luffy_dc1,luffy_dc1,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lufiani_liaa,lufiani_liaa,False,2,2,1.0,0,2,0,0,0,0.0,1.0,0.0,Neutral
lufianti09,lufianti09,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lugicitriani12,lugicitriani12,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
luhdejuli,luhdejuli,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
luheva._,luheva._,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
luhut_kasarung,luhut_kasarung,False,3,3,1.0,1,2,0,0,0,0.0,0.6666666666666666,0.3333333333333333,Neutral
luis.antonio.mari5,luis.antonio.mari5,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
luislisa0306,luislisa0306,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
luiss44_4,luiss44_4,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lukahati141,lukahati141,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lukman5068,lukman5068,False,1,1,1.0,0,0,1,0,0,1.0,0.0,0.0,Negative
lukman_htj,lukman_htj,False,1,0,0.0,0,0,0,1,0,,,,No evaluable sentiment
lukman_suarno,lukman_suarno,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lukmankim300,lukmankim300,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lulaq_30,lulaq_30,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lulashop1812,lulashop1812,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
lulii5216,lulii5216,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
lullabygirls2,lullabygirls2,False,1,1,1.0,1,0,0,0,0,0.0,0.0,1.0,Positive
lullavania,lullavania,False,1,1,1.0,0,1,0,0,0,0.0,1.0,0.0,Neutral
